C,time,w,Z,J,J_up,J_down
-155.32401950595,2020-06-20T07:23:36.830Z,-0.471936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-165.268016644921,2020-06-20T07:23:37.033Z,-0.0719364515053883,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-149.744021222561,2020-06-20T07:23:37.230Z,0.238063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-156.794021222562,2020-06-20T07:23:37.430Z,0.918063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-142.375025034871,2020-06-20T07:23:37.631Z,0.318063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-152.052021012752,2020-06-20T07:23:37.832Z,0.308063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-175.66002436969,2020-06-20T07:23:38.032Z,0.608063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-181.124021222562,2020-06-20T07:23:38.230Z,0.418063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-174.767051764009,2020-06-20T07:23:38.439Z,-0.461936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-167.480020612211,2020-06-20T07:23:38.632Z,-0.251936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-140.41300625228,2020-06-20T07:23:38.831Z,-0.221936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-159.882018504588,2020-06-20T07:23:39.031Z,-0.761936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-143.396036099895,2020-06-20T07:23:39.232Z,0.0780635484946117,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-140.594021222561,2020-06-20T07:23:39.430Z,0.0780635484946117,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-140.444057605184,2020-06-20T07:23:39.630Z,0.348063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-172.394016716456,2020-06-20T07:23:39.830Z,0.318063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-177.625029018856,2020-06-20T07:23:40.031Z,0.0680635484946117,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-176.374021222562,2020-06-20T07:23:40.230Z,-0.151936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-182.318021651716,2020-06-20T07:23:40.431Z,0.138063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-202.124023559061,2020-06-20T07:23:40.630Z,0.668063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-224.204014785269,2020-06-20T07:23:40.830Z,0.648063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-196.774021222562,2020-06-20T07:23:41.030Z,0.698063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-253.054021222561,2020-06-20T07:23:41.230Z,0.308063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-207.184021222562,2020-06-20T07:23:41.430Z,0.0780635484946117,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-140.715970267815,2020-06-20T07:23:41.631Z,0.0980635484946117,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-108.651015364625,2020-06-20T07:23:41.831Z,0.298063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-140.283042036523,2020-06-20T07:23:42.031Z,0.0880635484946117,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-112.697021723241,2020-06-20T07:23:42.233Z,-0.0219364515053883,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-100.028056699281,2020-06-20T07:23:42.431Z,0.708063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-94.1370159225244,2020-06-20T07:23:42.631Z,0.658063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-58.7330174102535,2020-06-20T07:23:42.831Z,0.598063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-117.999028017497,2020-06-20T07:23:43.035Z,0.938063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-98.427992326202,2020-06-20T07:23:43.231Z,0.898063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-96.2600272307154,2020-06-20T07:23:43.432Z,0.678063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-104.94702281281,2020-06-20T07:23:43.633Z,0.328063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-108.18302873512,2020-06-20T07:23:43.833Z,-0.241936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-115.516048974512,2020-06-20T07:23:44.032Z,-0.131936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-61.6880199827847,2020-06-20T07:23:44.232Z,-0.541936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-66.5010149998307,2020-06-20T07:23:44.431Z,1.09806354849461,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-95.8639681506629,2020-06-20T07:23:44.637Z,0.0380635484946117,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-82.6270085554006,2020-06-20T07:23:44.833Z,0.268063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-86.1130055584454,2020-06-20T07:23:45.037Z,0.198063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-139.65604134511,2020-06-20T07:23:45.232Z,0.118063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-142.636008920152,2020-06-20T07:23:45.431Z,0.148063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-87.4609883995217,2020-06-20T07:23:45.631Z,0.0180635484946117,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-89.6040183615423,2020-06-20T07:23:45.830Z,0.218063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-69.3059896082268,2020-06-20T07:23:46.031Z,0.388063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-83.8440207457225,2020-06-20T07:23:46.233Z,-0.661936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-67.1500250849458,2020-06-20T07:23:46.434Z,0.288063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-100.163020199747,2020-06-20T07:23:46.631Z,0.148063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-99.0580165161864,2020-06-20T07:23:46.837Z,-0.0219364515053883,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-123.269012997112,2020-06-20T07:23:47.031Z,-0.341936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-123.508028089023,2020-06-20T07:23:47.232Z,0.108063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-126.704049832817,2020-06-20T07:23:47.432Z,0.0480635484946117,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-126.085025964701,2020-06-20T07:23:47.631Z,0.888063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-99.1269777994476,2020-06-20T07:23:47.831Z,0.508063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-123.06002436969,2020-06-20T07:23:48.033Z,-0.251936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-104.334061992176,2020-06-20T07:23:48.231Z,0.648063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-59.6670231537537,2020-06-20T07:23:48.431Z,0.338063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-69.7960692590696,2020-06-20T07:23:48.634Z,-0.151936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-127.484017217133,2020-06-20T07:23:48.830Z,-0.0219364515053883,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-123.148013307056,2020-06-20T07:23:49.032Z,-0.0219364515053883,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-107.27402122256,2020-06-20T07:23:49.230Z,0.278063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-115.324059131151,2020-06-20T07:23:49.432Z,0.678063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-66.1360188574508,2020-06-20T07:23:49.632Z,0.688063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-77.1270335893169,2020-06-20T07:23:49.831Z,0.538063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-87.1300169787064,2020-06-20T07:23:50.034Z,-0.121936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-91.5040188383719,2020-06-20T07:23:50.232Z,0.168063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-88.232006345228,2020-06-20T07:23:50.432Z,0.308063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-67.9940305447144,2020-06-20T07:23:50.634Z,0.678063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-66.5160196203906,2020-06-20T07:23:50.832Z,0.608063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-39.5840212225612,2020-06-20T07:23:51.030Z,0.658063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-56.8150297341126,2020-06-20T07:23:51.231Z,0.248063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-83.165992469254,2020-06-20T07:23:51.431Z,-0.371936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-133.117014062862,2020-06-20T07:23:51.631Z,-0.341936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-137.122024183716,2020-06-20T07:23:51.834Z,-0.491936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-102.008065282356,2020-06-20T07:23:52.031Z,0.278063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-46.6760203642552,2020-06-20T07:23:52.231Z,0.378063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-44.7390294480101,2020-06-20T07:23:52.431Z,0.298063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-28.7550138768947,2020-06-20T07:23:52.631Z,0.238063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-32.6090284823968,2020-06-20T07:23:52.835Z,0.278063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-68.3300312838364,2020-06-20T07:23:53.033Z,-0.0419364515053883,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-103.740030568579,2020-06-20T07:23:53.232Z,-0.111936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-78.34603681515,2020-06-20T07:23:53.431Z,-0.161936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-70.948023454157,2020-06-20T07:23:53.631Z,0.118063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-71.1950175962193,2020-06-20T07:23:53.831Z,0.428063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-71.2840212225619,2020-06-20T07:23:54.030Z,-0.301936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-82.3850175747539,2020-06-20T07:23:54.231Z,-0.831936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-89.4140212225611,2020-06-20T07:23:54.430Z,-0.361936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-101.954022057027,2020-06-20T07:23:54.630Z,-0.251936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-107.503033217383,2020-06-20T07:23:54.831Z,-0.0219364515053883,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-121.093019863574,2020-06-20T07:23:55.031Z,0.0780635484946117,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-117.804028375127,2020-06-20T07:23:55.231Z,-0.131936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-115.164027659868,2020-06-20T07:23:55.432Z,-0.471936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-108.623025778734,2020-06-20T07:23:55.631Z,-0.211936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-124.022996930127,2020-06-20T07:23:55.833Z,0.218063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-135.183013426267,2020-06-20T07:23:56.031Z,0.158063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-139.19002222392,2020-06-20T07:23:56.234Z,-0.0219364515053883,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-124.978024512742,2020-06-20T07:23:56.431Z,0.228063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-128.412017770264,2020-06-20T07:23:56.632Z,0.428063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-127.384012448771,2020-06-20T07:23:56.836Z,0.238063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-153.536044682971,2020-06-20T07:23:57.042Z,-0.261936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-182.82401740786,2020-06-20T07:23:57.234Z,-0.321936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-132.407011471232,2020-06-20T07:23:57.433Z,-0.841936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-94.4000208029447,2020-06-20T07:23:57.632Z,0.718063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-97.0050049362108,2020-06-20T07:23:57.833Z,-0.00193645150538829,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-112.464020507307,2020-06-20T07:23:58.036Z,-0.141936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-118.400023892853,2020-06-20T07:23:58.232Z,-0.211936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-107.645020435779,2020-06-20T07:23:58.431Z,-0.441936451505388,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-113.57902354714,2020-06-20T07:23:58.635Z,0.108063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-130.93602601,2020-06-20T07:23:58.832Z,0.0580635484946117,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-115.424024560425,2020-06-20T07:23:59.033Z,-0.0519364515053883,downdraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-143.18401550051,2020-06-20T07:23:59.234Z,0.238063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-164.21902372596,2020-06-20T07:23:59.437Z,0.328063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-153.076024484122,2020-06-20T07:23:59.632Z,0.148063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-154.822024183717,2020-06-20T07:23:59.833Z,0.628063548494612,updraft,40,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-133.439949506184,2020-06-20T07:24:00.032Z,0.328063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-52.8140252756803,2020-06-20T07:24:00.233Z,0.858063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-99.0680817332541,2020-06-20T07:24:00.432Z,0.308063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-43.0680427183506,2020-06-20T07:24:00.633Z,1.16806354849461,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-40.5030155744335,2020-06-20T07:24:00.833Z,0.588063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-33.5880128302215,2020-06-20T07:24:01.034Z,0.618063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-39.6070267300365,2020-06-20T07:24:01.239Z,-0.551936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-43.1740209841428,2020-06-20T07:24:01.434Z,-0.00193645150538829,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-63.1290532302101,2020-06-20T07:24:01.635Z,-0.00193645150538829,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-15.0280161108749,2020-06-20T07:24:01.836Z,0.408063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-44.7390046524524,2020-06-20T07:24:02.035Z,0.0880635484946117,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-44.5319953779635,2020-06-20T07:24:02.232Z,-0.791936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-43.4220127825356,2020-06-20T07:24:02.434Z,-0.361936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-2.75702708049721,2020-06-20T07:24:02.631Z,-0.591936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-7.92802040240349,2020-06-20T07:24:02.832Z,-0.581936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-44.0640276598697,2020-06-20T07:24:03.036Z,-0.621936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-18.3650240120624,2020-06-20T07:24:03.233Z,-0.591936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-19.4880123533821,2020-06-20T07:24:03.432Z,-1.03193645150539,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-41.6360202879623,2020-06-20T07:24:03.632Z,-0.741936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-9.36002042147629,2020-06-20T07:24:03.832Z,-0.681936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-10.4040236067503,2020-06-20T07:24:04.032Z,-0.671936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-12.7050089916775,2020-06-20T07:24:04.231Z,-0.461936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-26.0860124964347,2020-06-20T07:24:04.431Z,-0.461936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-43.5690226173101,2020-06-20T07:24:04.631Z,-0.211936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-72.11805094378,2020-06-20T07:24:04.834Z,-0.201936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-93.6470031265744,2020-06-20T07:24:05.031Z,-0.291936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-114.064014546835,2020-06-20T07:24:05.232Z,-0.661936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-110.69802308223,2020-06-20T07:24:05.431Z,-0.311936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-77.1280189718928,2020-06-20T07:24:05.632Z,-1.13193645150539,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-97.8670280103288,2020-06-20T07:24:05.831Z,-0.681936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-77.3940362429457,2020-06-20T07:24:06.031Z,-0.531936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-43.7160155958773,2020-06-20T07:24:06.232Z,-0.501936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-63.8400353369561,2020-06-20T07:24:06.433Z,-0.581936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-99.3290034007987,2020-06-20T07:24:06.633Z,-0.111936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-126.116016759373,2020-06-20T07:24:06.831Z,-0.481936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-114.475032595139,2020-06-20T07:24:07.031Z,-0.441936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-125.192991253318,2020-06-20T07:24:07.231Z,-0.441936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-180.964002625895,2020-06-20T07:24:07.432Z,0.188063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-141.680029672105,2020-06-20T07:24:07.632Z,-0.00193645150538829,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-126.239010529504,2020-06-20T07:24:07.833Z,0.198063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-141.392019696681,2020-06-20T07:24:08.034Z,-0.411936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-167.84401120897,2020-06-20T07:24:08.231Z,-0.391936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-194.758019744366,2020-06-20T07:24:08.433Z,0.138063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-141.936010274396,2020-06-20T07:24:08.632Z,0.108063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-119.56102559277,2020-06-20T07:24:08.831Z,-0.141936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-141.356020364254,2020-06-20T07:24:09.036Z,-0.121936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-127.474030520896,2020-06-20T07:24:09.231Z,-0.00193645150538829,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-149.283997619099,2020-06-20T07:24:09.432Z,0.0280635484946117,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-189.224025704825,2020-06-20T07:24:09.632Z,-0.0619364515053883,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-158.900032008602,2020-06-20T07:24:09.831Z,-0.391936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-154.963036314473,2020-06-20T07:24:10.031Z,0.708063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-92.6260172648108,2020-06-20T07:24:10.233Z,0.558063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-92.5080233206463,2020-06-20T07:24:10.433Z,0.218063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-123.989015178659,2020-06-20T07:24:10.631Z,0.688063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-119.157036378809,2020-06-20T07:24:10.831Z,0.0580635484946117,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-124.944054124357,2020-06-20T07:24:11.032Z,0.278063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-134.039071171303,2020-06-20T07:24:11.235Z,0.608063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-92.1800472578943,2020-06-20T07:24:11.432Z,0.308063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-117.188024312463,2020-06-20T07:24:11.632Z,0.378063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-138.604007871141,2020-06-20T07:24:11.832Z,0.0480635484946117,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-56.0600148329377,2020-06-20T07:24:12.032Z,0.268063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-35.200019124477,2020-06-20T07:24:12.234Z,0.378063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-54.7840119242283,2020-06-20T07:24:12.432Z,0.398063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-76.1180020680422,2020-06-20T07:24:12.631Z,0.168063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-47.5870112733683,2020-06-20T07:24:12.831Z,0.688063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-69.0500083956304,2020-06-20T07:24:13.034Z,0.468063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-83.7800110182361,2020-06-20T07:24:13.232Z,1.16806354849461,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-84.064020507305,2020-06-20T07:24:13.432Z,0.998063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-122.372015958286,2020-06-20T07:24:13.634Z,0.538063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-82.4140119004078,2020-06-20T07:24:13.833Z,0.128063548494612,updraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
-96.5440445876047,2020-06-20T07:24:14.032Z,-0.121936451505388,downdraft,41,"(1.42e+03,1.54e+03]","(1.31e+03,1.42e+03]"
